,Material Category,Material Type,Jurisdiction(s),Business Group,Total Disposed Tons,Material Tons Disposed,Percent of Disposal,Total Curbside Recycle Tons,Material Tons in Curbside Recycle,Percent of Curbside Recycle,Total Curbside Organics Tons,Material Tons in Curbside Organics,Percent of Curbside Organics,Total Other Diversion Tons,Material Tons in Other Diversion,Percent of Other Diversion,Material Tons Generated (Sum of all Streams),Percent of Total Generation
21,Metal,Aluminum Cans,Los Angeles (Countywide),Retail Trade - Food & Beverage Stores,85436.76506,219.6077213,0.002570412412,10081.74147,41.00636617,0.004067389181,8973.378631,0,0,357755.9644,129.0391716,0.0003606904831,389.6532591,0.000842953103
22,Metal,Other Non-Ferrous,Los Angeles (Countywide),Retail Trade - Food & Beverage Stores,85436.76506,206.6703125,0.002418985695,10081.74147,50.30114251,0.004989330729,8973.378631,11.30820985,0.00126019533,357755.9644,0.8714598658,2.44E-06,269.1511247,0.0005822658234
23,Metal,Remainder / Composite Metal,Los Angeles (Countywide),Retail Trade - Food & Beverage Stores,85436.76506,379.1241809,0.004437482864,10081.74147,0,0,8973.378631,0,0,357755.9644,0,0,379.1241809,0.0008201751101
24,Electronics,Brown Goods,Los Angeles (Countywide),Retail Trade - Food & Beverage Stores,85436.76506,0,0,10081.74147,0,0,8973.378631,0,0,357755.9644,0,0,0,0
25,Electronics,Computer-related Electronics,Los Angeles (Countywide),Retail Trade - Food & Beverage Stores,85436.76506,65.5074563,0.0007667361499,10081.74147,0,0,8973.378631,0,0,357755.9644,53.81005477,0.0001504099446,119.3175111,0.0002581245347
26,Electronics,Other Small Consumer Electronics,Los Angeles (Countywide),Retail Trade - Food & Beverage Stores,85436.76506,0,0,10081.74147,43.19337237,0.004284316604,8973.378631,0,0,357755.9644,0,0,43.19337237,9.34E-05
27,Electronics,Video Display Devices,Los Angeles (Countywide),Retail Trade - Food & Beverage Stores,85436.76506,0,0,10081.74147,0,0,8973.378631,0,0,357755.9644,6.875080753,1.92E-05,6.875080753,1.49E-05
28,Plastic,PETE Plastic Containers,Los Angeles (Countywide),Retail Trade - Food & Beverage Stores,85436.76506,593.4421163,0.006945980644,10081.74147,706.5037108,0.07007754692,8973.378631,0.9423508207,0.0001050162775,357755.9644,648.4443689,0.001812532658,1949.332547,0.004217072181
29,Plastic,HDPE Plastic Containers,Los Angeles (Countywide),Retail Trade - Food & Beverage Stores,85436.76506,434.9721087,0.005091158454,10081.74147,274.1959018,0.02719727566,8973.378631,2.827052462,0.0003150488326,357755.9644,0,0,711.995063,0.001540288535
30,Plastic,Miscellaneous Plastic Containers,Los Angeles (Countywide),Retail Trade - Food & Beverage Stores,85436.76506,404.249877,0.004731568157,10081.74147,442.5953789,0.04390068723,8973.378631,0,0,357755.9644,166.1510345,0.0004644256171,1012.99629,0.00219145701
31,Plastic,Plastic Trash Bags,Los Angeles (Countywide),Retail Trade - Food & Beverage Stores,85436.76506,2534.454114,0.02966467788,10081.74147,137.6090283,0.01364933119,8973.378631,0,0,357755.9644,175.5346092,0.0004906545989,2847.597752,0.006160326662
32,Plastic,Plastic Grocery and Other Merchandise Bags,Los Angeles (Countywide),Retail Trade - Food & Beverage Stores,85436.76506,303.0826712,0.003547450223,10081.74147,38.37499124,0.003806385173,8973.378631,7.852923506,0.000875135646,357755.9644,0,0,349.310586,0.0007556781201
33,Plastic,Non-Bag Commercial and Industrial Packaging Film,Los Angeles (Countywide),Retail Trade - Food & Beverage Stores,85436.76506,510.1044937,0.005970550188,10081.74147,47.6010053,0.004721506245,8973.378631,0,0,357755.9644,1320.471705,0.003690984459,1878.177204,0.004063138867
34,Plastic,Film Products,Los Angeles (Countywide),Retail Trade - Food & Beverage Stores,85436.76506,380.7041084,0.004455975225,10081.74147,24.33044393,0.002413317581,8973.378631,0,0,357755.9644,836.1287035,0.002337148187,1241.163256,0.002685060097
35,Plastic,Other Film - Other,Los Angeles (Countywide),Retail Trade - Food & Beverage Stores,85436.76506,4102.306883,0.0480157094,10081.74147,126.2284116,0.01252049678,8973.378631,13.82114537,0.001540238737,357755.9644,148.4585675,0.0004149716071,4390.815007,0.00949883274
36,Plastic,Durable Plastic Items - #2 and #5 Bulky Rigids,Los Angeles (Countywide),Retail Trade - Food & Beverage Stores,85436.76506,42.37174799,0.0004959427943,10081.74147,369.016223,0.03660242868,8973.378631,0,0,357755.9644,36.78927333,0.0001028334311,448.1772443,0.0009695604745
37,Plastic,Durable Plastic Items - Other,Los Angeles (Countywide),Retail Trade - Food & Beverage Stores,85436.76506,395.3253247,0.004627110173,10081.74147,20.22980731,0.002006578663,8973.378631,0,0,357755.9644,263.1838204,0.0007356518036,678.7389525,0.001468344208
38,Plastic,Remainder / Composite Plastic,Los Angeles (Countywide),Retail Trade - Food & Beverage Stores,85436.76506,3927.743272,0.04597251861,10081.74147,188.1482527,0.01866227708,8973.378631,0,0,357755.9644,390.3509727,0.001091109615,4506.242497,0.00974854183
39,Other Organic,Food,Los Angeles (Countywide),Retail Trade - Food & Beverage Stores,85436.76506,35480.88675,0.4152882746,10081.74147,638.2189458,0.06330443484,8973.378631,5478.827671,0.6105646375,357755.9644,99228.65171,0.2773640738,140826.5851,0.3046560091
40,Other Organic,Leaves and Grass,Los Angeles (Countywide),Retail Trade - Food & Beverage Stores,85436.76506,876.6003621,0.01026022417,10081.74147,0,0,8973.378631,2542.462514,0.2833339168,357755.9644,0,0,3419.062876,0.007396600935
41,Other Organic,Prunings and Trimmings,Los Angeles (Countywide),Retail Trade - Food & Beverage Stores,85436.76506,72.71204354,0.0008510626952,10081.74147,0,0,8973.378631,0,0,357755.9644,0,0,72.71204354,0.0001573009882
42,Other Organic,Branches and Stumps,Los Angeles (Countywide),Retail Trade - Food & Beverage Stores,85436.76506,0,0,10081.74147,0,0,8973.378631,0,0,357755.9644,0,0,0,0
43,Other Organic,Manures,Los Angeles (Countywide),Retail Trade - Food & Beverage Stores,85436.76506,0,0,10081.74147,0,0,8973.378631,0,0,357755.9644,0,0,0,0
44,Other Organic,Textiles,Los Angeles (Countywide),Retail Trade - Food & Beverage Stores,85436.76506,1062.76262,0.01243917205,10081.74147,15.30904337,0.001518491961,8973.378631,0,0,357755.9644,0.4146928654,1.16E-06,1078.486357,0.002333134395
45,Other Organic,Carpet,Los Angeles (Countywide),Retail Trade - Food & Beverage Stores,85436.76506,464.6129885,0.005438092,10081.74147,0,0,8973.378631,0,0,357755.9644,0,0,464.6129885,0.001005116604
46,Other Organic,Remainder / Composite Organic,Los Angeles (Countywide),Retail Trade - Food & Beverage Stores,85436.76506,1938.141243,0.0226850963,10081.74147,24.088559,0.002389325205,8973.378631,0,0,357755.9644,0,0,1962.229802,0.004244973349
47,Inerts and Other,Concrete,Los Angeles (Countywide),Retail Trade - Food & Beverage Stores,85436.76506,693.1617128,0.008113154943,10081.74147,0,0,8973.378631,0,0,357755.9644,0,0,693.1617128,0.001499545565
48,Inerts and Other,Asphalt Paving,Los Angeles (Countywide),Retail Trade - Food & Beverage Stores,85436.76506,0,0,10081.74147,0,0,8973.378631,0,0,357755.9644,0,0,0,0
49,Inerts and Other,Asphalt Roofing,Los Angeles (Countywide),Retail Trade - Food & Beverage Stores,85436.76506,0,0,10081.74147,0,0,8973.378631,0,0,357755.9644,0,0,0,0
50,Inerts and Other,Clean Dimensional Lumber,Los Angeles (Countywide),Retail Trade - Food & Beverage Stores,85436.76506,1.354556818,1.59E-05,10081.74147,11.95885908,0.001186189818,8973.378631,0,0,357755.9644,0,0,13.3134159,2.88E-05
51,Inerts and Other,Clean Engineered Wood,Los Angeles (Countywide),Retail Trade - Food & Beverage Stores,85436.76506,0,0,10081.74147,0,0,8973.378631,0,0,357755.9644,0,0,0,0
52,Inerts and Other,Clean Pallets & Crates,Los Angeles (Countywide),Retail Trade - Food & Beverage Stores,85436.76506,2039.640396,0.02387309954,10081.74147,0,0,8973.378631,0,0,357755.9644,15673.59207,0.04381084771,17713.23247,0.03831977258
53,Inerts and Other,Other Wood Waste,Los Angeles (Countywide),Retail Trade - Food & Beverage Stores,85436.76506,128.2589254,0.001501214674,10081.74147,0,0,8973.378631,0,0,357755.9644,0,0,128.2589254,0.0002774678682
54,Inerts and Other,Gypsum Board,Los Angeles (Countywide),Retail Trade - Food & Beverage Stores,85436.76506,1.727059943,2.02E-05,10081.74147,0,0,8973.378631,0,0,357755.9644,0,0,1.727059943,3.74E-06
55,Inerts and Other,"Rock, Soil and Fines",Los Angeles (Countywide),Retail Trade - Food & Beverage Stores,85436.76506,79.29849973,0.0009281542867,10081.74147,0,0,8973.378631,0,0,357755.9644,0,0,79.29849973,0.0001715497429
56,Inerts and Other,Remainder / Composite Inerts and Other,Los Angeles (Countywide),Retail Trade - Food & Beverage Stores,85436.76506,812.45857,0.009509472525,10081.74147,0,0,8973.378631,0,0,357755.9644,78.43321292,0.0002192366326,890.8917829,0.00192730325
57,Household Hazardous Waste (HHW),Paint,Los Angeles (Countywide),Retail Trade - Food & Beverage Stores,85436.76506,0,0,10081.74147,0,0,8973.378631,0,0,357755.9644,0,0,0,0
58,Household Hazardous Waste (HHW),Vehicle and Equipment Fluids,Los Angeles (Countywide),Retail Trade - Food & Beverage Stores,85436.76506,0,0,10081.74147,0,0,8973.378631,0,0,357755.9644,0,0,0,0
59,Household Hazardous Waste (HHW),Used Oil,Los Angeles (Countywide),Retail Trade - Food & Beverage Stores,85436.76506,48.08676703,0.0005628345947,10081.74147,0,0,8973.378631,0,0,357755.9644,0,0,48.08676703,0.0001040281033
60,Household Hazardous Waste (HHW),Batteries,Los Angeles (Countywide),Retail Trade - Food & Beverage Stores,85436.76506,2.428885877,2.84E-05,10081.74147,0,0,8973.378631,0,0,357755.9644,0,0,2.428885877,5.25E-06
61,Household Hazardous Waste (HHW),Remainder / Composite Household Hazardous,Los Angeles (Countywide),Retail Trade - Food & Beverage Stores,85436.76506,17.23880429,0.000201772671,10081.74147,0,0,8973.378631,0,0,357755.9644,0,0,17.23880429,3.73E-05
62,Special Waste,Ash,Los Angeles (Countywide),Retail Trade - Food & Beverage Stores,85436.76506,0,0,10081.74147,0,0,8973.378631,0,0,357755.9644,0,0,0,0
63,Special Waste,Treated Medical Waste,Los Angeles (Countywide),Retail Trade - Food & Beverage Stores,85436.76506,0,0,10081.74147,0,0,8973.378631,0,0,357755.9644,0,0,0,0
64,Special Waste,Bulky Items,Los Angeles (Countywide),Retail Trade - Food & Beverage Stores,85436.76506,0,0,10081.74147,0,0,8973.378631,0,0,357755.9644,63.79502015,0.0001783199345,63.79502015,0.0001380104206
65,Special Waste,Tires,Los Angeles (Countywide),Retail Trade - Food & Beverage Stores,85436.76506,0,0,10081.74147,0,0,8973.378631,0,0,357755.9644,0,0,0,0
66,Special Waste,Remainder / Composite Special Waste,Los Angeles (Countywide),Retail Trade - Food & Beverage Stores,85436.76506,58.24594317,0.0006817433119,10081.74147,0,0,8973.378631,0,0,357755.9644,0,0,58.24594317,0.0001260058716
67,Mixed Residue,Mixed Residue,Los Angeles (Countywide),Retail Trade - Food & Beverage Stores,85436.76506,214.0199772,0.002505010309,10081.74147,0,0,8973.378631,0,0,357755.9644,0,0,214.0199772,0.0004629983188
0,Paper,Uncoated Corrugated Cardboard,Alameda (Countywide),"Services - Management, Administrative, Support, & Social",57715.75259,955.5817622,0.01655668893,8603.98354,3108.868876,0.3613290125,45764.95032,0,0,1357.076197,21.61475841,0.01592744642,4086.065396,0.03601905772
1,Paper,Paper Bags,Alameda (Countywide),"Services - Management, Administrative, Support, & Social",57715.75259,223.7315051,0.003876437455,8603.98354,111.7782795,0.01299145668,45764.95032,0,0,1357.076197,1.003467214,0.0007394332138,336.5132517,0.002966396536
2,Paper,Newspaper,Alameda (Countywide),"Services - Management, Administrative, Support, & Social",57715.75259,795.315151,0.01377986278,8603.98354,127.9547482,0.01487157055,45764.95032,0,0,1357.076197,0,0,923.2698992,0.008138712566
3,Paper,White Ledger Paper,Alameda (Countywide),"Services - Management, Administrative, Support, & Social",57715.75259,920.748048,0.01595314982,8603.98354,808.9914565,0.0940252213,45764.95032,0,0,1357.076197,15.30287501,0.01127635651,1745.042379,0.01538271567
4,Paper,Other Office Paper,Alameda (Countywide),"Services - Management, Administrative, Support, & Social",57715.75259,1185.713384,0.02054401669,8603.98354,378.4691684,0.04398766765,45764.95032,0,0,1357.076197,93.46580334,0.0688729222,1657.648356,0.01461232898
5,Paper,Magazines and Catalogs,Alameda (Countywide),"Services - Management, Administrative, Support, & Social",57715.75259,473.2079084,0.008198938542,8603.98354,357.5688309,0.04155852102,45764.95032,0,0,1357.076197,2.47282992,0.001822174706,833.2495691,0.007345174737
6,Paper,Phone Books and Directories,Alameda (Countywide),"Services - Management, Administrative, Support, & Social",57715.75259,0,0,8603.98354,0,0,45764.95032,0,0,1357.076197,0,0,0,0
7,Paper,Other Miscellaneous Paper - Compostable,Alameda (Countywide),"Services - Management, Administrative, Support, & Social",57715.75259,179.5069111,0.003110189212,8603.98354,267.3170698,0.03106898898,45764.95032,0,0,1357.076197,6.880918037,0.005070399181,453.7048989,0.003999452127
8,Paper,Other Miscellaneous Paper - Other,Alameda (Countywide),"Services - Management, Administrative, Support, & Social",57715.75259,1839.076397,0.03186437523,8603.98354,392.6970978,0.04564131206,45764.95032,0,0,1357.076197,1.009808916,0.0007441062762,2232.783304,0.01968219862
9,Paper,Remainder / Composite Paper - Compostable,Alameda (Countywide),"Services - Management, Administrative, Support, & Social",57715.75259,6268.118678,0.1086032564,8603.98354,193.6734812,0.02250974566,45764.95032,0,0,1357.076197,2.759534838,0.002033441338,6464.551694,0.05698564218
10,Paper,Remainder / Composite Paper - Other,Alameda (Countywide),"Services - Management, Administrative, Support, & Social",57715.75259,1058.140011,0.01833364313,8603.98354,318.6334555,0.03703324791,45764.95032,0,0,1357.076197,0.2867049182,0.0002112666325,1377.060171,0.01213891727
11,Glass,Clear Glass Bottles and Containers,Alameda (Countywide),"Services - Management, Administrative, Support, & Social",57715.75259,288.7886092,0.005003635858,8603.98354,161.655359,0.01878843192,45764.95032,0,0,1357.076197,34.15410537,0.02516741908,484.5980735,0.004271778419
12,Glass,Green Glass Bottles and Containers,Alameda (Countywide),"Services - Management, Administrative, Support, & Social",57715.75259,26.79837475,0.0004643164742,8603.98354,155.4352441,0.01806549761,45764.95032,0,0,1357.076197,0,0,182.2336189,0.0016064068
13,Glass,Brown Glass Bottles and Containers,Alameda (Countywide),"Services - Management, Administrative, Support, & Social",57715.75259,13.67175905,0.0002368808936,8603.98354,46.41188275,0.005394231931,45764.95032,0,0,1357.076197,0,0,60.0836418,0.0005296430556
14,Glass,Other Glass Colored Bottles and Containers,Alameda (Countywide),"Services - Management, Administrative, Support, & Social",57715.75259,15.48890355,0.0002683652704,8603.98354,0,0,45764.95032,0,0,1357.076197,0,0,15.48890355,0.0001365361679
15,Glass,Flat Glass,Alameda (Countywide),"Services - Management, Administrative, Support, & Social",57715.75259,370.9824951,0.006427751151,8603.98354,0,0,45764.95032,0,0,1357.076197,0,0,370.9824951,0.003270246217
16,Glass,Remainder / Composite Glass,Alameda (Countywide),"Services - Management, Administrative, Support, & Social",57715.75259,99.37155243,0.001721740564,8603.98354,37.67933338,0.004379289338,45764.95032,0,0,1357.076197,0,0,137.0508858,0.001208116681
17,Metal,Tin/Steel Cans,Alameda (Countywide),"Services - Management, Administrative, Support, & Social",57715.75259,203.3504063,0.003523308581,8603.98354,147.9429686,0.01719470614,45764.95032,0,0,1357.076197,1.559867431,0.001149432459,352.8532424,0.003110435118
18,Metal,Major Appliances,Alameda (Countywide),"Services - Management, Administrative, Support, & Social",57715.75259,0,0,8603.98354,0,0,45764.95032,0,0,1357.076197,0,0,0,0
19,Metal,Used Oil Filters,Alameda (Countywide),"Services - Management, Administrative, Support, & Social",57715.75259,1.616958163,2.80E-05,8603.98354,0,0,45764.95032,0,0,1357.076197,0,0,1.616958163,1.43E-05
20,Metal,Other Ferrous,Alameda (Countywide),"Services - Management, Administrative, Support, & Social",57715.75259,267.6145033,0.00463676711,8603.98354,10.66523182,0.001239569063,45764.95032,0,0,1357.076197,8.845610398,0.006518138346,287.1253455,0.002531037414
21,Metal,Aluminum Cans,Alameda (Countywide),"Services - Management, Administrative, Support, & Social",57715.75259,112.4524383,0.001948383817,8603.98354,6.333121974,0.0007360685831,45764.95032,0,0,1357.076197,13.99228821,0.01031061354,132.7778485,0.001170449448
22,Metal,Other Non-Ferrous,Alameda (Countywide),"Services - Management, Administrative, Support, & Social",57715.75259,856.5418879,0.01484069512,8603.98354,67.01980222,0.007789392193,45764.95032,0,0,1357.076197,0.1641965716,0.0001209928904,923.7258867,0.00814273214
23,Metal,Remainder / Composite Metal,Alameda (Countywide),"Services - Management, Administrative, Support, & Social",57715.75259,620.2739124,0.01074704712,8603.98354,0.9702832631,0.0001127713993,45764.95032,0,0,1357.076197,0,0,621.2441956,0.00547632707
24,Electronics,Brown Goods,Alameda (Countywide),"Services - Management, Administrative, Support, & Social",57715.75259,48.5087449,0.0008404766935,8603.98354,0,0,45764.95032,0,0,1357.076197,2.01393472,0.001484024791,50.52267962,0.0004453622585
25,Electronics,Computer-related Electronics,Alameda (Countywide),"Services - Management, Administrative, Support, & Social",57715.75259,37.83061919,0.0006554643663,8603.98354,11.10797396,0.001291026873,45764.95032,0,0,1357.076197,37.91616645,0.02793960025,86.85475961,0.0007656330224
26,Electronics,Other Small Consumer Electronics,Alameda (Countywide),"Services - Management, Administrative, Support, & Social",57715.75259,3.963852775,6.87E-05,8603.98354,0,0,45764.95032,0,0,1357.076197,0,0,3.963852775,3.49E-05
27,Electronics,Video Display Devices,Alameda (Countywide),"Services - Management, Administrative, Support, & Social",57715.75259,1049.420573,0.0181825676,8603.98354,0,0,45764.95032,0,0,1357.076197,23.72459363,0.0174821382,1073.145167,0.009459877401
28,Plastic,PETE Plastic Containers,Alameda (Countywide),"Services - Management, Administrative, Support, & Social",57715.75259,226.0568016,0.003916726223,8603.98354,109.6569892,0.01274490923,45764.95032,0,0,1357.076197,8.177849697,0.006026079976,343.8916406,0.00303143774
29,Plastic,HDPE Plastic Containers,Alameda (Countywide),"Services - Management, Administrative, Support, & Social",57715.75259,161.7419218,0.002802387816,8603.98354,23.69222199,0.002753634044,45764.95032,0,0,1357.076197,19.68802291,0.01450767684,205.1221667,0.001808171541
30,Plastic,Miscellaneous Plastic Containers,Alameda (Countywide),"Services - Management, Administrative, Support, & Social",57715.75259,189.8985741,0.003290238203,8603.98354,43.44759577,0.005049706983,45764.95032,0,0,1357.076197,1.218495902,0.0008978831882,234.5646658,0.002067709989
